Timestamp,Dataset,Type,Size_MB,Rows,Columns,Prediction,Classification_Time_ms,Model
2025-03-26 18:56:16,TestData/realData\Amazon stock data 2000-2025.csv,realData,0.76,6321,7,fake,163,random_forest_grid_search.pkl
2025-03-26 18:56:17,TestData/realData\AnimalCrossingAccessories.csv,realData,0.05,222,22,real,99,random_forest_grid_search.pkl
2025-03-26 18:56:17,TestData/realData\bank_transactions_data_2.csv,realData,0.33,2512,16,real,132,random_forest_grid_search.pkl
2025-03-26 18:56:17,TestData/realData\big4_financial_risk_compliance.csv,realData,0.01,100,12,real,85,random_forest_grid_search.pkl
2025-03-26 18:56:17,TestData/realData\Elite Sports Cars in Data.csv,realData,0.79,5000,27,real,189,random_forest_grid_search.pkl
2025-03-26 18:56:17,TestData/realData\JPM_1940-01-01_2025-03-04.csv,realData,1.27,11333,7,fake,235,random_forest_grid_search.pkl
2025-03-26 18:56:17,TestData/realData\meets.csv,realData,0.60,8482,8,fake,151,random_forest_grid_search.pkl
2025-03-26 18:56:17,TestData/realData\Mobiles Dataset (2025).csv,realData,0.13,930,15,real,101,random_forest_grid_search.pkl
2025-03-26 18:56:18,TestData/realData\titanic.csv,realData,0.06,891,12,real,100,random_forest_grid_search.pkl
2025-03-26 18:56:18,TestData/realData\AnxietyData\enhanced_anxiety_dataset.csv,realData,0.72,11000,19,real,241,random_forest_grid_search.pkl
2025-03-26 18:56:18,TestData/realData\AnxietyData\family_anxiety_14_dataset.csv,realData,0.71,11000,19,real,282,random_forest_grid_search.pkl
2025-03-26 18:56:18,TestData/realData\EuroStat\acf_s_ne.csv,realData,0.06,960,11,real,89,random_forest_grid_search.pkl
2025-03-26 18:56:18,TestData/realData\EuroStat\acf_s_own.csv,realData,0.52,7200,12,real,114,random_forest_grid_search.pkl
2025-03-26 18:56:18,TestData/realData\EuroStat\acf_s_ty.csv,realData,0.40,5760,12,real,111,random_forest_grid_search.pkl
2025-03-26 18:56:18,TestData/realData\EuroStat\aei_ef_ir.csv,realData,0.19,2832,10,real,96,random_forest_grid_search.pkl
2025-03-26 18:56:19,TestData/realData\EuroStat\aei_ef_ls.csv,realData,0.60,8782,10,real,116,random_forest_grid_search.pkl
2025-03-26 18:56:19,TestData/realData\EuroStat\aei_ef_lu.csv,realData,0.38,5587,10,real,103,random_forest_grid_search.pkl
2025-03-26 18:56:19,TestData/realData\EuroStat\aei_fm_ms.csv,realData,2.18,31658,10,real,202,random_forest_grid_search.pkl
2025-03-26 18:56:19,TestData/realData\EuroStat\aei_fm_salpest09.csv,realData,3.10,44641,10,real,280,random_forest_grid_search.pkl
2025-03-26 18:56:19,TestData/realData\EuroStat\aei_fm_usefert.csv,realData,0.32,4982,10,real,106,random_forest_grid_search.pkl
2025-03-26 18:56:19,TestData/realData\EuroStat\aei_hri.csv,realData,0.05,729,10,real,90,random_forest_grid_search.pkl
2025-03-26 18:56:19,TestData/realData\EuroStat\aei_pestsal_rsk.csv,realData,0.14,1956,10,real,97,random_forest_grid_search.pkl
2025-03-26 18:56:20,TestData/realData\EuroStat\aei_pestuse.csv,realData,5.66,81520,11,real,421,random_forest_grid_search.pkl
2025-03-26 18:56:20,TestData/realData\EuroStat\aei_pr_gnb.csv,realData,4.10,61153,10,real,377,random_forest_grid_search.pkl
2025-03-26 18:56:22,TestData/realData\EuroStat\aei_pr_soiler.csv,realData,31.44,392400,11,real,1789,random_forest_grid_search.pkl
2025-03-26 18:56:22,TestData/realData\EuroStat\aei_ps_inp.csv,realData,2.81,39706,10,real,225,random_forest_grid_search.pkl
2025-03-26 18:56:48,TestData/realData\EuroStat\agr_r_accts.csv,realData,366.22,4760591,11,real,25556,random_forest_grid_search.pkl
2025-03-26 18:57:01,TestData/realData\EuroStat\agr_r_accts_h.csv,realData,186.66,2320007,11,real,13100,random_forest_grid_search.pkl
2025-03-26 18:57:03,TestData/realData\EuroStat\agr_r_animal.csv,realData,32.00,440036,10,real,1807,random_forest_grid_search.pkl
2025-03-26 18:57:03,TestData/realData\EuroStat\agr_r_milkpr.csv,realData,0.82,11497,10,real,137,random_forest_grid_search.pkl
2025-03-26 18:57:03,TestData/realData\EuroStat\estat_hlth_dh010_filtered_en.csv,realData,0.05,378,13,real,86,random_forest_grid_search.pkl
2025-03-26 18:57:03,TestData/realData\EuroStat\estat_hlth_silc_18_filtered_en.csv,realData,0.04,360,13,real,85,random_forest_grid_search.pkl
2025-03-26 18:57:04,TestData/realData\EuroStat\mar_go_aa.csv,realData,6.31,90862,10,real,436,random_forest_grid_search.pkl
2025-03-26 18:57:12,TestData/realData\EuroStat\mar_go_am_be.csv,realData,131.83,1620553,13,real,8042,random_forest_grid_search.pkl
2025-03-26 18:57:13,TestData/realData\EuroStat\mar_go_am_bg.csv,realData,23.70,292595,13,real,1521,random_forest_grid_search.pkl
2025-03-26 18:57:15,TestData/realData\EuroStat\mar_go_am_cy.csv,realData,24.18,298126,13,real,2137,random_forest_grid_search.pkl
2025-03-26 18:57:30,TestData/realData\EuroStat\mar_go_am_de.csv,realData,243.04,2987432,13,real,14281,random_forest_grid_search.pkl
2025-03-26 18:57:34,TestData/realData\EuroStat\mar_go_am_dk.csv,realData,79.40,962436,13,real,4922,random_forest_grid_search.pkl
2025-03-26 18:57:36,TestData/realData\EuroStat\mar_go_am_ee.csv,realData,24.01,293860,13,real,1587,random_forest_grid_search.pkl
2025-03-26 18:57:41,TestData/realData\EuroStat\mar_go_am_el.csv,realData,86.53,1055720,13,real,5357,random_forest_grid_search.pkl
2025-03-26 18:58:11,TestData/realData\EuroStat\mar_go_am_es.csv,realData,505.30,6174717,13,real,29731,random_forest_grid_search.pkl
2025-03-26 18:58:16,TestData/realData\EuroStat\mar_go_am_fi.csv,realData,78.40,946160,13,real,5070,random_forest_grid_search.pkl
2025-03-26 18:58:35,TestData/realData\EuroStat\mar_go_am_fr.csv,realData,309.56,3808510,13,real,18399,random_forest_grid_search.pkl
2025-03-26 18:58:36,TestData/realData\EuroStat\mar_go_am_hr.csv,realData,16.84,206571,13,real,1077,random_forest_grid_search.pkl
2025-03-26 18:58:37,TestData/realData\EuroStat\mar_go_am_ie.csv,realData,28.75,350611,13,real,1565,random_forest_grid_search.pkl
2025-03-26 18:58:53,TestData/realData\EuroStat\mar_go_am_it.csv,realData,269.36,3259213,13,real,15450,random_forest_grid_search.pkl
2025-03-26 18:58:54,TestData/realData\EuroStat\mar_go_am_lt.csv,realData,20.78,256752,13,real,1225,random_forest_grid_search.pkl
2025-03-26 18:58:56,TestData/realData\EuroStat\mar_go_am_lv.csv,realData,29.67,363403,13,real,1827,random_forest_grid_search.pkl
2025-03-26 18:58:56,TestData/realData\EuroStat\mar_go_am_me.csv,realData,1.24,15262,13,real,157,random_forest_grid_search.pkl
2025-03-26 18:58:57,TestData/realData\EuroStat\mar_go_am_mt.csv,realData,26.05,321251,13,real,1580,random_forest_grid_search.pkl
2025-03-26 18:59:08,TestData/realData\EuroStat\mar_go_am_nl.csv,realData,186.40,2279184,13,real,10977,random_forest_grid_search.pkl
2025-03-26 18:59:14,TestData/realData\EuroStat\mar_go_am_no.csv,realData,96.16,1160467,13,real,5554,random_forest_grid_search.pkl
2025-03-26 18:59:17,TestData/realData\EuroStat\mar_go_am_pl.csv,realData,42.68,521955,13,real,2750,random_forest_grid_search.pkl
2025-03-26 18:59:23,TestData/realData\EuroStat\mar_go_am_pt.csv,realData,98.42,1205572,13,real,5786,random_forest_grid_search.pkl
2025-03-26 18:59:24,TestData/realData\EuroStat\mar_go_am_ro.csv,realData,28.94,357521,13,real,1771,random_forest_grid_search.pkl
2025-03-26 18:59:34,TestData/realData\EuroStat\mar_go_am_se.csv,realData,172.48,2103091,13,real,9983,random_forest_grid_search.pkl
2025-03-26 18:59:35,TestData/realData\EuroStat\mar_go_am_si.csv,realData,16.57,204799,13,real,1097,random_forest_grid_search.pkl
2025-03-26 18:59:36,TestData/realData\EuroStat\naida_10_a10.csv,realData,8.44,113460,11,real,540,random_forest_grid_search.pkl
2025-03-26 18:59:37,TestData/realData\EuroStat\naida_10_gdp.csv,realData,21.71,300774,10,real,1408,random_forest_grid_search.pkl
2025-03-26 18:59:38,TestData/realData\EuroStat\naida_10_pe.csv,realData,1.32,17966,10,real,163,random_forest_grid_search.pkl
2025-03-26 18:59:39,TestData/realData\EuroStat\naidq_10_a10.csv,realData,31.92,394071,12,real,1456,random_forest_grid_search.pkl
2025-03-26 18:59:42,TestData/realData\EuroStat\naidq_10_gdp.csv,realData,74.60,944097,11,real,3293,random_forest_grid_search.pkl
2025-03-26 18:59:43,TestData/realData\EuroStat\naidq_10_pe.csv,realData,5.27,65629,11,real,321,random_forest_grid_search.pkl
2025-03-26 19:00:12,TestData/realData\EuroStat\naidsa_10_f_bs.csv,realData,511.26,6157235,13,real,29445,random_forest_grid_search.pkl
2025-03-26 19:00:41,TestData/realData\EuroStat\naidsa_10_f_tr.csv,realData,507.99,6146981,13,real,28841,random_forest_grid_search.pkl
2025-03-26 19:00:50,TestData/realData\EuroStat\naidsa_10_nf_tr.csv,realData,152.34,1881166,12,real,9268,random_forest_grid_search.pkl
2025-03-26 19:01:25,TestData/realData\EuroStat\naidsq_10_f_bs.csv,realData,792.33,8862146,13,real,35277,random_forest_grid_search.pkl
2025-03-26 19:01:58,TestData/realData\EuroStat\naidsq_10_f_tr.csv,realData,725.46,8185043,13,real,32635,random_forest_grid_search.pkl
2025-03-26 19:02:11,TestData/realData\EuroStat\naidsq_10_nf_tr.csv,realData,273.82,3125921,13,real,12523,random_forest_grid_search.pkl
2025-03-26 19:02:33,TestData/realData\EuroStat\naio_10_cp15.csv,realData,397.00,4870698,12,real,22191,random_forest_grid_search.pkl
2025-03-26 19:02:57,TestData/realData\EuroStat\naio_10_cp16.csv,realData,434.93,5321103,12,real,23997,random_forest_grid_search.pkl
2025-03-26 19:03:49,TestData/realData\EuroStat\naio_10_cp1610.csv,realData,942.00,11307461,12,real,52427,random_forest_grid_search.pkl
2025-03-26 19:04:03,TestData/realData\EuroStat\naio_10_cp1620.csv,realData,236.85,2862324,12,real,13926,random_forest_grid_search.pkl
2025-03-26 19:04:17,TestData/realData\EuroStat\naio_10_cp1630.csv,realData,240.57,2901991,12,real,13652,random_forest_grid_search.pkl
2025-03-26 19:04:52,TestData/realData\EuroStat\naio_10_cp1700.csv,realData,636.12,7315996,12,real,34735,random_forest_grid_search.pkl
2025-03-26 19:05:10,TestData/realData\EuroStat\naio_10_cp1750.csv,realData,308.23,3815272,12,real,18511,random_forest_grid_search.pkl
2025-03-26 19:05:10,TestData/realData\EuroStat\Populationbyeducationalattainment levelsexageandlevelofdisability.csv,realData,0.04,197,13,real,172,random_forest_grid_search.pkl
2025-03-26 19:05:10,TestData/fakeData\anne_car_data_2.csv,fakeData,0.04,550,12,fake,89,random_forest_grid_search.pkl
2025-03-26 19:05:10,TestData/fakeData\Artificial_Data.csv,fakeData,0.18,1000,15,fake,101,random_forest_grid_search.pkl
2025-03-26 19:05:10,TestData/fakeData\data-LzAcLkrRxo5zBlB1iAJXy.csv,fakeData,0.02,500,5,fake,85,random_forest_grid_search.pkl
2025-03-26 19:05:11,TestData/fakeData\Kaggle_Synthetic_Data.csv,fakeData,0.07,1000,9,fake,89,random_forest_grid_search.pkl
2025-03-26 19:05:11,TestData/fakeData\mackaroocom.csv,fakeData,0.06,1000,6,fake,92,random_forest_grid_search.pkl
2025-03-26 19:05:11,TestData/fakeData\random_dataset.csv,fakeData,0.01,200,8,fake,87,random_forest_grid_search.pkl
2025-03-26 19:05:11,TestData/fakeData\sdv_hotel_data.csv,fakeData,0.26,2000,10,real,128,random_forest_grid_search.pkl
2025-03-26 19:05:11,TestData/fakeData\synthetic_city_data.csv,fakeData,0.07,1000,10,fake,98,random_forest_grid_search.pkl
2025-03-26 19:05:11,TestData/fakeData\synthetic_city_data2.csv,fakeData,0.07,1000,10,fake,91,random_forest_grid_search.pkl
2025-03-26 19:05:11,TestData/fakeData\synthetic_city_data3.csv,fakeData,0.07,1000,10,fake,92,random_forest_grid_search.pkl
2025-03-26 19:05:11,TestData/fakeData\BenfordZipsDatasets\Perfect_Benford_Dataset__10_Columns_.csv,fakeData,0.18,1000,10,fake,95,random_forest_grid_search.pkl
2025-03-26 19:05:11,TestData/fakeData\BenfordZipsDatasets\Perfect_Zipf_Dataset__10_Columns_.csv,fakeData,0.07,1000,10,fake,86,random_forest_grid_search.pkl
2025-03-26 19:05:11,TestData/fakeData\fakeStockData\table_aa.csv,fakeData,0.21,3925,7,fake,110,random_forest_grid_search.pkl
2025-03-26 19:05:12,TestData/fakeData\fakeStockData\table_aapl.csv,fakeData,0.21,3925,7,fake,110,random_forest_grid_search.pkl
2025-03-26 19:05:12,TestData/fakeData\fakeStockData\table_abc.csv,fakeData,0.21,3925,7,fake,106,random_forest_grid_search.pkl
2025-03-26 19:05:12,TestData/fakeData\fakeStockData\table_aig.csv,fakeData,0.20,3925,7,fake,107,random_forest_grid_search.pkl
2025-03-26 19:05:12,TestData/fakeData\fakeStockData\table_amzn.csv,fakeData,0.17,3925,7,fake,108,random_forest_grid_search.pkl
2025-03-26 19:05:12,TestData/fakeData\fakeStockData\table_bwa.csv,fakeData,0.21,3925,7,fake,108,random_forest_grid_search.pkl
2025-03-26 19:05:12,TestData/fakeData\fakeStockData\table_cost.csv,fakeData,0.21,3925,7,fake,108,random_forest_grid_search.pkl
2025-03-26 19:05:12,TestData/fakeData\fakeStockData\table_csco.csv,fakeData,0.21,3925,7,fake,106,random_forest_grid_search.pkl
2025-03-26 19:05:12,TestData/fakeData\fakeStockData\table_d.csv,fakeData,0.21,3925,7,fake,105,random_forest_grid_search.pkl
2025-03-26 19:05:12,TestData/fakeData\fakeStockData\table_ebay.csv,fakeData,0.17,3742,7,fake,103,random_forest_grid_search.pkl
2025-03-26 19:05:13,TestData/fakeData\fakeStockData\table_goog.csv,fakeData,0.10,2259,7,fake,94,random_forest_grid_search.pkl
2025-03-26 19:08:42,TestData/realData\Amazon stock data 2000-2025.csv,realData,0.76,6321,7,real,79,random_forest_s500_n1_d20.pkl
2025-03-26 19:08:42,TestData/realData\AnimalCrossingAccessories.csv,realData,0.05,222,22,real,21,random_forest_s500_n1_d20.pkl
2025-03-26 19:08:42,TestData/realData\bank_transactions_data_2.csv,realData,0.33,2512,16,real,46,random_forest_s500_n1_d20.pkl
2025-03-26 19:08:42,TestData/realData\big4_financial_risk_compliance.csv,realData,0.01,100,12,fake,11,random_forest_s500_n1_d20.pkl
2025-03-26 19:08:42,TestData/realData\Elite Sports Cars in Data.csv,realData,0.79,5000,27,fake,110,random_forest_s500_n1_d20.pkl
2025-03-26 19:08:42,TestData/realData\JPM_1940-01-01_2025-03-04.csv,realData,1.27,11333,7,real,105,random_forest_s500_n1_d20.pkl
2025-03-26 19:08:42,TestData/realData\meets.csv,realData,0.60,8482,8,real,60,random_forest_s500_n1_d20.pkl
2025-03-26 19:08:42,TestData/realData\Mobiles Dataset (2025).csv,realData,0.13,930,15,fake,24,random_forest_s500_n1_d20.pkl
2025-03-26 19:08:42,TestData/realData\titanic.csv,realData,0.06,891,12,real,23,random_forest_s500_n1_d20.pkl
2025-03-26 19:08:42,TestData/realData\AnxietyData\enhanced_anxiety_dataset.csv,realData,0.72,11000,19,real,191,random_forest_s500_n1_d20.pkl
2025-03-26 19:08:42,TestData/realData\AnxietyData\family_anxiety_14_dataset.csv,realData,0.71,11000,19,real,154,random_forest_s500_n1_d20.pkl
2025-03-26 19:08:42,TestData/realData\EuroStat\acf_s_ne.csv,realData,0.06,960,11,real,15,random_forest_s500_n1_d20.pkl
2025-03-26 19:08:42,TestData/realData\EuroStat\acf_s_own.csv,realData,0.52,7200,12,real,41,random_forest_s500_n1_d20.pkl
2025-03-26 19:08:42,TestData/realData\EuroStat\acf_s_ty.csv,realData,0.40,5760,12,real,35,random_forest_s500_n1_d20.pkl
2025-03-26 19:08:42,TestData/realData\EuroStat\aei_ef_ir.csv,realData,0.19,2832,10,real,62,random_forest_s500_n1_d20.pkl
2025-03-26 19:08:43,TestData/realData\EuroStat\aei_ef_ls.csv,realData,0.60,8782,10,real,46,random_forest_s500_n1_d20.pkl
2025-03-26 19:08:43,TestData/realData\EuroStat\aei_ef_lu.csv,realData,0.38,5587,10,real,35,random_forest_s500_n1_d20.pkl
2025-03-26 19:08:43,TestData/realData\EuroStat\aei_fm_ms.csv,realData,2.18,31658,10,fake,122,random_forest_s500_n1_d20.pkl
2025-03-26 19:08:43,TestData/realData\EuroStat\aei_fm_salpest09.csv,realData,3.10,44641,10,real,165,random_forest_s500_n1_d20.pkl
2025-03-26 19:08:43,TestData/realData\EuroStat\aei_fm_usefert.csv,realData,0.32,4982,10,real,32,random_forest_s500_n1_d20.pkl
2025-03-26 19:08:43,TestData/realData\EuroStat\aei_hri.csv,realData,0.05,729,10,real,14,random_forest_s500_n1_d20.pkl
2025-03-26 19:08:43,TestData/realData\EuroStat\aei_pestsal_rsk.csv,realData,0.14,1956,10,real,22,random_forest_s500_n1_d20.pkl
2025-03-26 19:08:43,TestData/realData\EuroStat\aei_pestuse.csv,realData,5.66,81520,11,real,367,random_forest_s500_n1_d20.pkl
2025-03-26 19:08:44,TestData/realData\EuroStat\aei_pr_gnb.csv,realData,4.10,61153,10,real,241,random_forest_s500_n1_d20.pkl
2025-03-26 19:08:45,TestData/realData\EuroStat\aei_pr_soiler.csv,realData,31.44,392400,11,fake,1695,random_forest_s500_n1_d20.pkl
2025-03-26 19:08:45,TestData/realData\EuroStat\aei_ps_inp.csv,realData,2.81,39706,10,fake,166,random_forest_s500_n1_d20.pkl
2025-03-26 19:09:10,TestData/realData\EuroStat\agr_r_accts.csv,realData,366.22,4760591,11,fake,24908,random_forest_s500_n1_d20.pkl
2025-03-26 19:09:23,TestData/realData\EuroStat\agr_r_accts_h.csv,realData,186.66,2320007,11,fake,12886,random_forest_s500_n1_d20.pkl
2025-03-26 19:09:25,TestData/realData\EuroStat\agr_r_animal.csv,realData,32.00,440036,10,fake,1935,random_forest_s500_n1_d20.pkl
2025-03-26 19:09:25,TestData/realData\EuroStat\agr_r_milkpr.csv,realData,0.82,11497,10,fake,60,random_forest_s500_n1_d20.pkl
2025-03-26 19:09:25,TestData/realData\EuroStat\estat_hlth_dh010_filtered_en.csv,realData,0.05,378,13,real,17,random_forest_s500_n1_d20.pkl
2025-03-26 19:09:25,TestData/realData\EuroStat\estat_hlth_silc_18_filtered_en.csv,realData,0.04,360,13,real,17,random_forest_s500_n1_d20.pkl
2025-03-26 19:09:26,TestData/realData\EuroStat\mar_go_aa.csv,realData,6.31,90862,10,fake,376,random_forest_s500_n1_d20.pkl
2025-03-26 19:09:33,TestData/realData\EuroStat\mar_go_am_be.csv,realData,131.83,1620553,13,real,7908,random_forest_s500_n1_d20.pkl
2025-03-26 19:09:35,TestData/realData\EuroStat\mar_go_am_bg.csv,realData,23.70,292595,13,real,1568,random_forest_s500_n1_d20.pkl
2025-03-26 19:09:37,TestData/realData\EuroStat\mar_go_am_cy.csv,realData,24.18,298126,13,real,1447,random_forest_s500_n1_d20.pkl
2025-03-26 19:09:52,TestData/realData\EuroStat\mar_go_am_de.csv,realData,243.04,2987432,13,fake,15044,random_forest_s500_n1_d20.pkl
2025-03-26 19:09:56,TestData/realData\EuroStat\mar_go_am_dk.csv,realData,79.40,962436,13,real,4892,random_forest_s500_n1_d20.pkl
2025-03-26 19:09:58,TestData/realData\EuroStat\mar_go_am_ee.csv,realData,24.01,293860,13,real,1414,random_forest_s500_n1_d20.pkl
2025-03-26 19:10:03,TestData/realData\EuroStat\mar_go_am_el.csv,realData,86.53,1055720,13,fake,5233,random_forest_s500_n1_d20.pkl
2025-03-26 19:10:33,TestData/realData\EuroStat\mar_go_am_es.csv,realData,505.30,6174717,13,fake,29589,random_forest_s500_n1_d20.pkl
2025-03-26 19:10:37,TestData/realData\EuroStat\mar_go_am_fi.csv,realData,78.40,946160,13,real,4534,random_forest_s500_n1_d20.pkl
2025-03-26 19:10:56,TestData/realData\EuroStat\mar_go_am_fr.csv,realData,309.56,3808510,13,fake,18391,random_forest_s500_n1_d20.pkl
2025-03-26 19:10:57,TestData/realData\EuroStat\mar_go_am_hr.csv,realData,16.84,206571,13,real,933,random_forest_s500_n1_d20.pkl
2025-03-26 19:10:58,TestData/realData\EuroStat\mar_go_am_ie.csv,realData,28.75,350611,13,real,1683,random_forest_s500_n1_d20.pkl
2025-03-26 19:11:15,TestData/realData\EuroStat\mar_go_am_it.csv,realData,269.36,3259213,13,fake,16338,random_forest_s500_n1_d20.pkl
2025-03-26 19:11:16,TestData/realData\EuroStat\mar_go_am_lt.csv,realData,20.78,256752,13,real,1218,random_forest_s500_n1_d20.pkl
2025-03-26 19:11:17,TestData/realData\EuroStat\mar_go_am_lv.csv,realData,29.67,363403,13,real,1704,random_forest_s500_n1_d20.pkl
2025-03-26 19:11:18,TestData/realData\EuroStat\mar_go_am_me.csv,realData,1.24,15262,13,real,84,random_forest_s500_n1_d20.pkl
2025-03-26 19:11:19,TestData/realData\EuroStat\mar_go_am_mt.csv,realData,26.05,321251,13,real,1555,random_forest_s500_n1_d20.pkl
2025-03-26 19:11:30,TestData/realData\EuroStat\mar_go_am_nl.csv,realData,186.40,2279184,13,real,11015,random_forest_s500_n1_d20.pkl
2025-03-26 19:11:36,TestData/realData\EuroStat\mar_go_am_no.csv,realData,96.16,1160467,13,real,5767,random_forest_s500_n1_d20.pkl
2025-03-26 19:11:38,TestData/realData\EuroStat\mar_go_am_pl.csv,realData,42.68,521955,13,real,2580,random_forest_s500_n1_d20.pkl
2025-03-26 19:11:44,TestData/realData\EuroStat\mar_go_am_pt.csv,realData,98.42,1205572,13,real,5868,random_forest_s500_n1_d20.pkl
2025-03-26 19:11:46,TestData/realData\EuroStat\mar_go_am_ro.csv,realData,28.94,357521,13,real,1831,random_forest_s500_n1_d20.pkl
2025-03-26 19:11:56,TestData/realData\EuroStat\mar_go_am_se.csv,realData,172.48,2103091,13,fake,10139,random_forest_s500_n1_d20.pkl
2025-03-26 19:11:57,TestData/realData\EuroStat\mar_go_am_si.csv,realData,16.57,204799,13,real,940,random_forest_s500_n1_d20.pkl
2025-03-26 19:11:58,TestData/realData\EuroStat\naida_10_a10.csv,realData,8.44,113460,11,real,555,random_forest_s500_n1_d20.pkl
2025-03-26 19:11:59,TestData/realData\EuroStat\naida_10_gdp.csv,realData,21.71,300774,10,real,1275,random_forest_s500_n1_d20.pkl
2025-03-26 19:11:59,TestData/realData\EuroStat\naida_10_pe.csv,realData,1.32,17966,10,real,85,random_forest_s500_n1_d20.pkl
2025-03-26 19:12:01,TestData/realData\EuroStat\naidq_10_a10.csv,realData,31.92,394071,12,real,1419,random_forest_s500_n1_d20.pkl
2025-03-26 19:12:04,TestData/realData\EuroStat\naidq_10_gdp.csv,realData,74.60,944097,11,real,3205,random_forest_s500_n1_d20.pkl
2025-03-26 19:12:04,TestData/realData\EuroStat\naidq_10_pe.csv,realData,5.27,65629,11,real,279,random_forest_s500_n1_d20.pkl
2025-03-26 19:12:33,TestData/realData\EuroStat\naidsa_10_f_bs.csv,realData,511.26,6157235,13,real,28550,random_forest_s500_n1_d20.pkl
2025-03-26 19:13:03,TestData/realData\EuroStat\naidsa_10_f_tr.csv,realData,507.99,6146981,13,real,30420,random_forest_s500_n1_d20.pkl
2025-03-26 19:13:13,TestData/realData\EuroStat\naidsa_10_nf_tr.csv,realData,152.34,1881166,12,real,9494,random_forest_s500_n1_d20.pkl
2025-03-26 19:13:48,TestData/realData\EuroStat\naidsq_10_f_bs.csv,realData,792.33,8862146,13,real,35407,random_forest_s500_n1_d20.pkl
2025-03-26 19:14:20,TestData/realData\EuroStat\naidsq_10_f_tr.csv,realData,725.46,8185043,13,real,32279,random_forest_s500_n1_d20.pkl
2025-03-26 19:14:33,TestData/realData\EuroStat\naidsq_10_nf_tr.csv,realData,273.82,3125921,13,real,12574,random_forest_s500_n1_d20.pkl
2025-03-26 19:14:55,TestData/realData\EuroStat\naio_10_cp15.csv,realData,397.00,4870698,12,real,22310,random_forest_s500_n1_d20.pkl
2025-03-26 19:15:19,TestData/realData\EuroStat\naio_10_cp16.csv,realData,434.93,5321103,12,real,23399,random_forest_s500_n1_d20.pkl
2025-03-26 19:16:11,TestData/realData\EuroStat\naio_10_cp1610.csv,realData,942.00,11307461,12,real,52431,random_forest_s500_n1_d20.pkl
2025-03-26 19:16:23,TestData/realData\EuroStat\naio_10_cp1620.csv,realData,236.85,2862324,12,real,12233,random_forest_s500_n1_d20.pkl
2025-03-26 19:16:36,TestData/realData\EuroStat\naio_10_cp1630.csv,realData,240.57,2901991,12,real,12882,random_forest_s500_n1_d20.pkl
2025-03-26 19:17:10,TestData/realData\EuroStat\naio_10_cp1700.csv,realData,636.12,7315996,12,real,34119,random_forest_s500_n1_d20.pkl
